round,action_index,region,old_color,new_color,center_dist,step_delta_center_dist,solved,final_conflicts
4,75,9,1,2,10.124228365658293,0.0,False,1
4,76,9,2,1,10.124228365658293,0.0,False,1
4,77,9,1,2,10.124228365658293,0.0,False,1
4,78,9,2,1,10.124228365658293,0.0,False,1
4,79,9,1,2,10.124228365658293,0.0,False,1
4,80,9,2,1,10.124228365658293,0.0,False,1
4,81,9,1,2,10.124228365658293,0.0,False,1
4,82,9,2,1,10.124228365658293,0.0,False,1
4,83,9,1,2,10.124228365658293,0.0,False,1
4,84,9,2,1,10.124228365658293,0.0,False,1
4,85,9,1,2,10.124228365658293,0.0,False,1
4,86,9,2,1,10.124228365658293,0.0,False,1
4,87,9,1,2,10.124228365658293,0.0,False,1
4,88,9,2,1,10.124228365658293,0.0,False,1
4,89,9,1,2,10.124228365658293,0.0,False,1
4,90,9,2,1,10.124228365658293,0.0,False,1
4,91,9,1,2,10.124228365658293,0.0,False,1
4,92,9,2,1,10.124228365658293,0.0,False,1
4,93,9,1,2,10.124228365658293,0.0,False,1
4,94,9,2,1,10.124228365658293,0.0,False,1
4,95,9,1,2,10.124228365658293,0.0,False,1
4,96,9,2,1,10.124228365658293,0.0,False,1
4,97,9,1,2,10.124228365658293,0.0,False,1
4,98,9,2,1,10.124228365658293,0.0,False,1
4,99,9,1,2,10.124228365658293,0.0,False,1
5,0,16,0,2,8.666732077199525,,False,1
5,1,21,1,3,6.674994798166928,-1.9917372790325967,False,1
5,2,1,1,3,4.385737552288214,-2.289257245878714,False,1
5,3,1,3,1,4.385737552288214,0.0,False,1
5,4,1,1,3,4.385737552288214,0.0,False,1
5,5,1,3,1,4.385737552288214,0.0,False,1
5,6,1,1,3,4.385737552288214,0.0,False,1
5,7,1,3,1,4.385737552288214,0.0,False,1
5,8,1,1,3,4.385737552288214,0.0,False,1
5,9,1,3,1,4.385737552288214,0.0,False,1
5,10,1,1,3,4.385737552288214,0.0,False,1
5,11,1,3,1,4.385737552288214,0.0,False,1
5,12,1,1,3,4.385737552288214,0.0,False,1
5,13,1,3,1,4.385737552288214,0.0,False,1
5,14,1,1,3,4.385737552288214,0.0,False,1
5,15,1,3,1,4.385737552288214,0.0,False,1
5,16,1,1,3,4.385737552288214,0.0,False,1
5,17,1,3,1,4.385737552288214,0.0,False,1
5,18,1,1,3,4.385737552288214,0.0,False,1
5,19,1,3,1,4.385737552288214,0.0,False,1
5,20,1,1,3,4.385737552288214,0.0,False,1
5,21,1,3,1,4.385737552288214,0.0,False,1
5,22,1,1,3,4.385737552288214,0.0,False,1
5,23,1,3,1,4.385737552288214,0.0,False,1
5,24,1,1,3,4.385737552288214,0.0,False,1
5,25,1,3,1,4.385737552288214,0.0,False,1
5,26,1,1,3,4.385737552288214,0.0,False,1
5,27,1,3,1,4.385737552288214,0.0,False,1
5,28,1,1,3,4.385737552288214,0.0,False,1
5,29,1,3,1,4.385737552288214,0.0,False,1
5,30,1,1,3,4.385737552288214,0.0,False,1
5,31,1,3,1,4.385737552288214,0.0,False,1
5,32,1,1,3,4.385737552288214,0.0,False,1
5,33,1,3,1,4.385737552288214,0.0,False,1
5,34,1,1,3,4.385737552288214,0.0,False,1
5,35,1,3,1,4.385737552288214,0.0,False,1
