SessionID,Experiment,Round,Step,Action,ConflictRegions,TimeTaken(s),action_type,region_ui,color_ui,region_zero_based,color_zero_based,started_regions,started_conflicts,attempt_id,attempt_total_step,attempt_recolor_step,conflict_region_count,max_attempt_id,is_final_attempt,participant,round_int,region_zero_based_int,center_dist_norm,prev_center_dist_norm,center_dist_delta_from_prev,moved_outward_from_prev
Rex,experiment2,9,102,Recolored Region 7 to Color 4,,5.8,recolor,7.0,4.0,6.0,3.0,,,1,10,9,0,1,True,Rex,9,6,0.26749877231799307,0.5092505273291941,-0.241751755011201,0
Rex,experiment2,10,104,Recolored Region 44 to Color 2,11 15 22 27 33 40 44,3.7,recolor,44.0,2.0,43.0,1.0,,,1,2,1,7,1,True,Rex,10,43,0.8931860686358596,,,
Rex,experiment2,10,105,Recolored Region 33 to Color 4,11 15 22 27 40 44,2.6,recolor,33.0,4.0,32.0,3.0,,,1,3,2,6,1,True,Rex,10,32,0.8124102248519423,0.8931860686358596,-0.08077584378391733,0
Rex,experiment2,10,106,Recolored Region 44 to Color 3,15 21 22 27 40 44,7.4,recolor,44.0,3.0,43.0,2.0,,,1,4,3,6,1,True,Rex,10,43,0.8931860686358596,0.8124102248519423,0.08077584378391733,1
Rex,experiment2,10,107,Recolored Region 40 to Color 1,15 21 27 44,7.9,recolor,40.0,1.0,39.0,0.0,,,1,5,4,4,1,True,Rex,10,39,0.20370021093167764,0.8931860686358596,-0.6894858577041819,0
Rex,experiment2,10,108,Recolored Region 21 to Color 1,15 21 27,2.7,recolor,21.0,1.0,20.0,0.0,,,1,6,5,3,1,True,Rex,10,20,0.7293491670447562,0.20370021093167764,0.5256489561130785,1
Rex,experiment2,10,109,Recolored Region 44 to Color 1,15 21 27 44,0.5,recolor,44.0,1.0,43.0,0.0,,,1,7,6,4,1,True,Rex,10,43,0.8931860686358596,0.7293491670447562,0.16383690159110342,1
Rex,experiment2,10,110,Recolored Region 15 to Color 2,15 21 27 35 44,6.9,recolor,15.0,2.0,14.0,1.0,,,1,8,7,5,1,True,Rex,10,14,0.3931466842702569,0.8931860686358596,-0.5000393843656027,0
Rex,experiment2,10,111,Recolored Region 15 to Color 1,15 21 27 44,5.7,recolor,15.0,1.0,14.0,0.0,,,1,9,8,4,1,True,Rex,10,14,0.3931466842702569,0.3931466842702569,0.0,0
Rex,experiment2,10,112,Recolored Region 27 to Color 2,21 27 36 44,1.9,recolor,27.0,2.0,26.0,1.0,,,1,10,9,4,1,True,Rex,10,26,0.5761512019156774,0.3931466842702569,0.18300451764542047,1
Rex,experiment2,10,113,Recolored Region 33 to Color 3,21 27 36 44,9.4,recolor,33.0,3.0,32.0,2.0,,,1,11,10,4,1,True,Rex,10,32,0.8124102248519423,0.5761512019156774,0.23625902293626488,1
Rex,experiment2,10,114,Recolored Region 27 to Color 4,18 21 27 44,1.7,recolor,27.0,4.0,26.0,3.0,,,1,12,11,4,1,True,Rex,10,26,0.5761512019156774,0.8124102248519423,-0.23625902293626488,0
Rex,experiment2,10,115,Recolored Region 36 to Color 4,18 21 27 36 44,1.5,recolor,36.0,4.0,35.0,3.0,,,1,13,12,5,1,True,Rex,10,35,0.5984285175855729,0.5761512019156774,0.022277315669895548,1
Rex,experiment2,10,116,Recolored Region 27 to Color 2,21 44,3.1,recolor,27.0,2.0,26.0,1.0,,,1,14,13,2,1,True,Rex,10,26,0.5761512019156774,0.5984285175855729,-0.022277315669895548,0
Rex,experiment2,10,117,Recolored Region 44 to Color 4,,4.2,recolor,44.0,4.0,43.0,3.0,,,1,15,14,0,1,True,Rex,10,43,0.8931860686358596,0.5761512019156774,0.3170348667201822,1
Rex,experiment2,11,119,Recolored Region 35 to Color 3,1 9 12 14 32 34 38 41,4.3,recolor,35.0,3.0,34.0,2.0,,,1,2,1,8,1,True,Rex,11,34,0.5624855922543935,,,
Rex,experiment2,11,120,Recolored Region 14 to Color 3,1 9 12 14 31 32 34 41,3.7,recolor,14.0,3.0,13.0,2.0,,,1,3,2,8,1,True,Rex,11,13,0.6655731003182295,0.5624855922543935,0.10308750806383593,1
Rex,experiment2,11,121,Recolored Region 31 to Color 1,1 9 12 32 34 41,5.0,recolor,31.0,1.0,30.0,0.0,,,1,4,3,6,1,True,Rex,11,30,0.8285478083513562,0.6655731003182295,0.16297470803312675,1
Rex,experiment2,11,122,Recolored Region 12 to Color 4,9 34,2.5,recolor,12.0,4.0,11.0,3.0,,,1,5,4,2,1,True,Rex,11,11,0.4825803740594782,0.8285478083513562,-0.34596743429187804,0
Rex,experiment2,11,123,Recolored Region 9 to Color 2,3 9,5.8,recolor,9.0,2.0,8.0,1.0,,,1,6,5,2,1,True,Rex,11,8,0.10185010546583882,0.4825803740594782,-0.38073026859363934,0
Rex,experiment2,11,124,Recolored Region 3 to Color 1,3 8 23 25 40,4.0,recolor,3.0,1.0,2.0,0.0,,,1,7,6,5,1,True,Rex,11,2,0.358887263280463,0.10185010546583882,0.25703715781462416,1
Rex,experiment2,11,125,Recolored Region 3 to Color 2,3 9,2.2,recolor,3.0,2.0,2.0,1.0,,,1,8,7,2,1,True,Rex,11,2,0.358887263280463,0.358887263280463,0.0,0
Rex,experiment2,11,126,Recolored Region 9 to Color 4,9 34,2.3,recolor,9.0,4.0,8.0,3.0,,,1,9,8,2,1,True,Rex,11,8,0.10185010546583882,0.358887263280463,-0.25703715781462416,0
Rex,experiment2,11,127,Recolored Region 9 to Color 2,3 9,2.6,recolor,9.0,2.0,8.0,1.0,,,1,10,9,2,1,True,Rex,11,8,0.10185010546583882,0.10185010546583882,0.0,0
Rex,experiment2,11,128,Recolored Region 3 to Color 4,3 27,1.4,recolor,3.0,4.0,2.0,3.0,,,1,11,10,2,1,True,Rex,11,2,0.358887263280463,0.10185010546583882,0.25703715781462416,1
Rex,experiment2,11,129,Recolored Region 27 to Color 2,,2.5,recolor,27.0,2.0,26.0,1.0,,,1,12,11,0,1,True,Rex,11,26,0.4745724338059875,0.358887263280463,0.11568517052552452,1
Rex,experiment2,12,131,Recolored Region 45 to Color 2,4 6 7 14 21 26 27 37 41,20.4,recolor,45.0,2.0,44.0,1.0,,,1,2,1,9,1,True,Rex,12,44,0.8593823274505874,,,
Rex,experiment2,12,132,Recolored Region 37 to Color 3,4 6 7 14 21 27 41,6.0,recolor,37.0,3.0,36.0,2.0,,,1,3,2,7,1,True,Rex,12,36,0.4553052872132228,0.8593823274505874,-0.4040770402373646,0
