SessionID,Experiment,Round,Step,Action,ConflictRegions,TimeTaken(s),action_type,region_ui,color_ui,region_zero_based,color_zero_based,started_regions,started_conflicts,attempt_id,attempt_total_step,attempt_recolor_step,conflict_region_count,max_attempt_id,is_final_attempt,participant,round_int,region_zero_based_int,center_dist_norm,prev_center_dist_norm,center_dist_delta_from_prev,moved_outward_from_prev
5201314,experiment2,8,101,Recolored Region 18 to Color 3,10 19 20 33,3.7,recolor,18.0,3.0,17.0,2.0,,,3,2,1,4,3,True,5201314,8,17,0.4297060657060408,,,
5201314,experiment2,8,102,Recolored Region 10 to Color 2,20 33,4.2,recolor,10.0,2.0,9.0,1.0,,,3,3,2,2,3,True,5201314,8,9,0.7414799600261169,0.4297060657060408,0.31177389432007613,1
5201314,experiment2,8,103,Recolored Region 20 to Color 1,20 21,4.5,recolor,20.0,1.0,19.0,0.0,,,3,4,3,2,3,True,5201314,8,19,0.312469830874991,0.7414799600261169,-0.42901012915112596,0
5201314,experiment2,8,104,Recolored Region 21 to Color 4,,2.5,recolor,21.0,4.0,20.0,3.0,,,3,5,4,0,3,True,5201314,8,20,0.4371789254078128,0.312469830874991,0.12470909453282181,1
5201314,experiment2,9,106,Recolored Region 11 to Color 4,9 15 24 25 29,2.6,recolor,11.0,4.0,10.0,3.0,,,1,2,1,5,1,True,5201314,9,10,0.9075524515322283,,,
5201314,experiment2,9,107,Recolored Region 29 to Color 4,9 15 24 25,1.9,recolor,29.0,4.0,28.0,3.0,,,1,3,2,4,1,True,5201314,9,28,0.5707242250674472,0.9075524515322283,-0.33682822646478106,0
5201314,experiment2,9,108,Recolored Region 9 to Color 1,5 9 15 25 39,3.9,recolor,9.0,1.0,8.0,0.0,,,1,4,3,5,1,True,5201314,9,8,0.6140726943478291,0.5707242250674472,0.04334846928038183,1
5201314,experiment2,9,109,Recolored Region 39 to Color 3,5 9 15 25,2.1,recolor,39.0,3.0,38.0,2.0,,,1,5,4,4,1,True,5201314,9,38,0.8121086850705325,0.6140726943478291,0.1980359907227034,1
5201314,experiment2,9,110,Recolored Region 5 to Color 4,5 15 25 40,7.2,recolor,5.0,4.0,4.0,3.0,,,1,6,5,4,1,True,5201314,9,4,0.3621755660662827,0.8121086850705325,-0.44993311900424976,0
5201314,experiment2,9,111,Recolored Region 5 to Color 3,5 8 15 25,6.2,recolor,5.0,3.0,4.0,2.0,,,1,7,6,4,1,True,5201314,9,4,0.3621755660662827,0.3621755660662827,0.0,0
5201314,experiment2,9,112,Recolored Region 8 to Color 4,15 25,2.8,recolor,8.0,4.0,7.0,3.0,,,1,8,7,2,1,True,5201314,9,7,0.27313753953845893,0.3621755660662827,-0.08903802652782378,0
5201314,experiment2,9,113,Recolored Region 15 to Color 1,,4.6,recolor,15.0,1.0,14.0,0.0,,,1,9,8,0,1,True,5201314,9,14,0.4677225754238169,0.27313753953845893,0.19458503588535797,1
5201314,experiment2,10,115,Recolored Region 44 to Color 4,15 22 27 33 40,2.4,recolor,44.0,4.0,43.0,3.0,,,1,2,1,5,3,False,5201314,10,43,0.8931860686358596,,,
5201314,experiment2,10,116,Recolored Region 15 to Color 2,15 22 27 33 35 40,5.0,recolor,15.0,2.0,14.0,1.0,,,1,3,2,6,3,False,5201314,10,14,0.3931466842702569,0.8931860686358596,-0.5000393843656027,0
5201314,experiment2,10,118,Recolored Region 44 to Color 4,15 22 27 33 40,1.9,recolor,44.0,4.0,43.0,3.0,,,2,2,1,5,3,False,5201314,10,43,0.8931860686358596,,,
5201314,experiment2,10,119,Recolored Region 40 to Color 1,15 27 33,14.8,recolor,40.0,1.0,39.0,0.0,,,2,3,2,3,3,False,5201314,10,39,0.20370021093167764,0.8931860686358596,-0.6894858577041819,0
5201314,experiment2,10,120,Recolored Region 33 to Color 3,15 21 27 33,9.2,recolor,33.0,3.0,32.0,2.0,,,2,4,3,4,3,False,5201314,10,32,0.8124102248519423,0.20370021093167764,0.6087100139202646,1
5201314,experiment2,10,121,Recolored Region 21 to Color 2,11 15 21 27,3.0,recolor,21.0,2.0,20.0,1.0,,,2,5,4,4,3,False,5201314,10,20,0.7293491670447562,0.8124102248519423,-0.08306105780718609,0
5201314,experiment2,10,122,Recolored Region 11 to Color 4,11 15 18 27 44,3.5,recolor,11.0,4.0,10.0,3.0,,,2,6,5,5,3,False,5201314,10,10,0.83740361432108,0.7293491670447562,0.10805444727632385,1
5201314,experiment2,10,123,Recolored Region 11 to Color 3,11 15 27 32,3.1,recolor,11.0,3.0,10.0,2.0,,,2,7,6,4,3,False,5201314,10,10,0.83740361432108,0.83740361432108,0.0,0
5201314,experiment2,10,124,Recolored Region 32 to Color 1,15 26 27 32,4.3,recolor,32.0,1.0,31.0,0.0,,,2,8,7,4,3,False,5201314,10,31,0.7954747532056261,0.83740361432108,-0.04192886111545391,0
5201314,experiment2,10,125,Recolored Region 26 to Color 2,15 26 27 35,6.2,recolor,26.0,2.0,25.0,1.0,,,2,9,8,4,3,False,5201314,10,25,0.6798828310087076,0.7954747532056261,-0.1155919221969185,0
5201314,experiment2,10,126,Recolored Region 35 to Color 3,15 27 35 45,4.2,recolor,35.0,3.0,34.0,2.0,,,2,10,9,4,3,False,5201314,10,34,0.4282551688264323,0.6798828310087076,-0.25162766218227534,0
5201314,experiment2,10,127,Recolored Region 45 to Color 2,15 27,5.4,recolor,45.0,2.0,44.0,1.0,,,2,11,10,2,3,False,5201314,10,44,0.2888747026342698,0.4282551688264323,-0.1393804661921625,0
5201314,experiment2,10,128,Recolored Region 27 to Color 3,12 27 33,10.6,recolor,27.0,3.0,26.0,2.0,,,2,12,11,3,3,False,5201314,10,26,0.5761512019156774,0.2888747026342698,0.2872764992814076,1
5201314,experiment2,10,129,Recolored Region 33 to Color 1,12 27,7.4,recolor,33.0,1.0,32.0,0.0,,,2,13,12,2,3,False,5201314,10,32,0.8124102248519423,0.5761512019156774,0.23625902293626488,1
5201314,experiment2,10,130,Recolored Region 12 to Color 1,12 15 31,2.0,recolor,12.0,1.0,11.0,0.0,,,2,14,13,3,3,False,5201314,10,11,0.4002074151033866,0.8124102248519423,-0.41220280974855567,0
5201314,experiment2,10,131,Recolored Region 31 to Color 4,12 15 31 41,10.4,recolor,31.0,4.0,30.0,3.0,,,2,15,14,4,3,False,5201314,10,30,0.48979768255532335,0.4002074151033866,0.08959026745193677,1
5201314,experiment2,10,132,Recolored Region 41 to Color 2,12 15 16 41 45,8.5,recolor,41.0,2.0,40.0,1.0,,,2,16,15,5,3,False,5201314,10,40,0.2322539745918096,0.48979768255532335,-0.2575437079635138,0
5201314,experiment2,10,133,Recolored Region 15 to Color 3,15 16 27 35 41 45,9.1,recolor,15.0,3.0,14.0,2.0,,,2,17,16,6,3,False,5201314,10,14,0.3931466842702569,0.2322539745918096,0.1608927096784473,1
5201314,experiment2,10,134,Recolored Region 35 to Color 1,2 15 16 27 28 35 41 45,7.1,recolor,35.0,1.0,34.0,0.0,,,2,18,17,8,3,False,5201314,10,34,0.4282551688264323,0.3931466842702569,0.03510848455617538,1
5201314,experiment2,10,136,Recolored Region 40 to Color 2,9 15 16 27 33 40 44,3.9,recolor,40.0,2.0,39.0,1.0,,,3,2,1,7,3,True,5201314,10,39,0.20370021093167764,,,
5201314,experiment2,10,137,Recolored Region 40 to Color 1,15 27 33 44,2.3,recolor,40.0,1.0,39.0,0.0,,,3,3,2,4,3,True,5201314,10,39,0.20370021093167764,0.20370021093167764,0.0,0
