pruning_thresh,gamma,lapse_rate,region_preserve,color_preserve,ll,nll,n_actions,task_id
0.5,0.1,0.0,0.0,0.0,-1282.5352268206768,1282.5352268206768,547,24
0.5,0.05,0.3,0.0,0.0,-1285.3739801492407,1285.3739801492407,547,24
0.5,0.05,0.1,0.0,0.0,-1285.71597475242,1285.71597475242,547,24
0.5,0.2,0.0,0.0,0.0,-1299.8572952759612,1299.8572952759612,547,24
0.0,0.2,0.0,0.0,0.0,-1318.906584679336,1318.906584679336,547,24
0.0,0.2,0.1,0.0,0.0,-1320.5325012374437,1320.5325012374437,547,24
0.0,0.2,0.3,0.0,0.0,-1324.2156853836727,1324.2156853836727,547,24
0.0,0.1,0.1,0.0,0.0,-1329.9435211085427,1329.9435211085427,547,24
0.0,0.1,0.3,0.0,0.0,-1331.7506395939306,1331.7506395939306,547,24
0.0,0.05,0.3,0.0,0.0,-1342.3943938129692,1342.3943938129692,547,24
0.0,0.05,0.1,0.0,0.0,-1344.8185416393344,1344.8185416393344,547,24
0.0,0.1,0.0,0.0,0.0,-1345.6858535845283,1345.6858535845283,547,24
0.5,0.05,0.0,0.0,0.0,-1348.8279563505905,1348.8279563505905,547,24
1.0,0.05,0.0,0.0,0.0,-1353.144605968688,1353.144605968688,547,24
0.0,0.05,0.0,0.0,0.0,-1409.647827144481,1409.647827144481,547,24
1.0,0.2,0.1,0.0,0.0,-352.3275153455383,352.3275153455383,193,25
1.0,0.2,0.3,0.0,0.0,-360.62419409049824,360.62419409049824,193,25
1.0,0.1,0.1,0.0,0.0,-368.48581779091876,368.48581779091876,193,25
1.0,0.1,0.3,0.0,0.0,-374.4845230631422,374.4845230631422,193,25
1.0,0.2,0.0,0.0,0.0,-395.76973169079696,395.76973169079696,193,25
1.0,0.05,0.3,0.0,0.0,-411.7315884222034,411.7315884222034,193,25
1.0,0.05,0.1,0.0,0.0,-427.91209334635977,427.91209334635977,193,25
1.0,0.1,0.0,0.0,0.0,-428.65664689738645,428.65664689738645,193,25
0.5,0.1,0.1,0.0,0.0,-472.39492653881973,472.39492653881973,193,25
0.5,0.2,0.1,0.0,0.0,-472.4947369274354,472.4947369274354,193,25
0.5,0.2,0.3,0.0,0.0,-476.6936777654531,476.6936777654531,193,25
0.5,0.1,0.3,0.0,0.0,-477.4609477165184,477.4609477165184,193,25
0.5,0.1,0.0,0.0,0.0,-485.88278741207307,485.88278741207307,193,25
0.5,0.2,0.0,0.0,0.0,-503.2048558673573,503.2048558673573,193,25
0.5,0.05,0.3,0.0,0.0,-509.5408649128814,509.5408649128814,193,25
0.0,0.2,0.0,0.0,0.0,-522.2541452707322,522.2541452707322,193,25
0.0,0.2,0.1,0.0,0.0,-524.3993551006499,524.3993551006499,193,25
0.5,0.05,0.1,0.0,0.0,-525.2830094010155,525.2830094010155,193,25
0.0,0.2,0.3,0.0,0.0,-529.1932420140448,529.1932420140448,193,25
0.0,0.1,0.1,0.0,0.0,-533.8103749717484,533.8103749717484,193,25
0.0,0.1,0.3,0.0,0.0,-536.7281962243026,536.7281962243026,193,25
0.0,0.1,0.0,0.0,0.0,-549.0334141759241,549.0334141759241,193,25
0.0,0.05,0.3,0.0,0.0,-566.5612785766098,566.5612785766098,193,25
0.0,0.05,0.1,0.0,0.0,-584.3855762879297,584.3855762879297,193,25
1.0,0.05,0.0,0.0,0.0,-796.2937304783536,796.2937304783536,193,25
0.5,0.05,0.0,0.0,0.0,-831.2153381206269,831.2153381206269,193,25
0.0,0.05,0.0,0.0,0.0,-892.0352089145174,892.0352089145174,193,25
1.0,0.2,0.3,0.0,0.0,-1294.5779542106404,1294.5779542106404,559,26
1.0,0.1,0.3,0.0,0.0,-1296.0704836172638,1296.0704836172638,559,26
1.0,0.1,0.1,0.0,0.0,-1310.9091483978375,1310.9091483978375,559,26
1.0,0.2,0.1,0.0,0.0,-1311.2786024946681,1311.2786024946681,559,26
1.0,0.05,0.3,0.0,0.0,-1316.682243733911,1316.682243733911,559,26
1.0,0.05,0.1,0.0,0.0,-1335.3560870770116,1335.3560870770116,559,26
0.5,0.1,0.3,0.0,0.0,-1521.4298052185175,1521.4298052185175,559,26
0.5,0.2,0.3,0.0,0.0,-1528.11208404783,1528.11208404783,559,26
0.5,0.1,0.1,0.0,0.0,-1529.1435581272056,1529.1435581272056,559,26
0.5,0.05,0.3,0.0,0.0,-1534.6129411379538,1534.6129411379538,559,26
0.5,0.2,0.1,0.0,0.0,-1540.499853656953,1540.499853656953,559,26
0.5,0.05,0.1,0.0,0.0,-1544.6849760248217,1544.6849760248217,559,26
0.0,0.2,0.3,0.0,0.0,-1671.0424708525447,1671.0424708525447,559,26
0.0,0.1,0.3,0.0,0.0,-1671.7135835676522,1671.7135835676522,559,26
0.0,0.1,0.1,0.0,0.0,-1678.5882596142885,1678.5882596142885,559,26
0.0,0.2,0.1,0.0,0.0,-1678.8112914389153,1678.8112914389153,559,26
0.0,0.05,0.3,0.0,0.0,-1681.526731907975,1681.526731907975,559,26
0.0,0.05,0.1,0.0,0.0,-1690.6003492305604,1690.6003492305604,559,26
1.0,0.1,0.0,0.0,0.0,-1794.2947109794886,1794.2947109794886,559,26
1.0,0.2,0.0,0.0,0.0,-1827.018011378554,1827.018011378554,559,26
1.0,0.05,0.0,0.0,0.0,-1851.3201132060522,1851.3201132060522,559,26
0.5,0.1,0.0,0.0,0.0,-1856.2399332859188,1856.2399332859188,559,26
0.5,0.05,0.0,0.0,0.0,-1888.3379102473061,1888.3379102473061,559,26
0.5,0.2,0.0,0.0,0.0,-1934.5686484422374,1934.5686484422374,559,26
0.0,0.1,0.0,0.0,0.0,-1958.4699681095315,1958.4699681095315,559,26
0.0,0.2,0.0,0.0,0.0,-1974.62888575501,1974.62888575501,559,26
0.0,0.05,0.0,0.0,0.0,-1986.9844261324629,1986.9844261324629,559,26
