pruning_thresh,gamma,lapse_rate,ll,nll,n_actions,task_id
0.5,0.05,0.1,-1579.2394576697068,1579.2394576697068,549,11
1.0,0.05,0.1,-1592.0921099309453,1592.0921099309453,549,11
0.0,0.05,0.0,-5644.359787875616,5644.359787875616,549,11
0.5,0.05,0.0,-5644.359787875616,5644.359787875616,549,11
1.0,0.05,0.0,-5671.880994125538,5671.880994125538,549,11
0.0,0.2,0.1,-126.04588061819861,126.04588061819861,105,12
0.5,0.2,0.1,-126.04588061819861,126.04588061819861,105,12
0.0,0.2,0.3,-128.12537266040374,128.12537266040374,105,12
0.5,0.2,0.3,-128.12537266040374,128.12537266040374,105,12
0.0,0.1,0.1,-129.68630469641494,129.68630469641494,105,12
0.5,0.1,0.1,-129.68630469641494,129.68630469641494,105,12
0.0,0.1,0.3,-132.07851511371337,132.07851511371337,105,12
0.5,0.1,0.3,-132.07851511371337,132.07851511371337,105,12
1.0,0.2,0.1,-148.7081578439781,148.7081578439781,105,12
1.0,0.1,0.1,-150.6907507948792,150.6907507948792,105,12
1.0,0.2,0.3,-150.9636544190909,150.9636544190909,105,12
1.0,0.1,0.3,-154.67552001376475,154.67552001376475,105,12
0.0,0.1,0.0,-160.46745403275483,160.46745403275483,105,12
0.5,0.1,0.0,-160.46745403275483,160.46745403275483,105,12
0.0,0.05,0.3,-167.6407216528669,167.6407216528669,105,12
0.5,0.05,0.3,-167.6407216528669,167.6407216528669,105,12
0.0,0.2,0.0,-173.80053844147488,173.80053844147488,105,12
0.5,0.2,0.0,-173.80053844147488,173.80053844147488,105,12
1.0,0.05,0.3,-184.5509534873443,184.5509534873443,105,12
0.0,0.05,0.1,-188.32986705876442,188.32986705876442,105,12
0.5,0.05,0.1,-188.32986705876442,188.32986705876442,105,12
1.0,0.05,0.1,-201.05551141628544,201.05551141628544,105,12
1.0,0.1,0.0,-226.96603366374924,226.96603366374924,105,12
1.0,0.2,0.0,-256.7989623049184,256.7989623049184,105,12
0.0,0.05,0.0,-549.0710355359088,549.0710355359088,105,12
0.5,0.05,0.0,-549.0710355359088,549.0710355359088,105,12
1.0,0.05,0.0,-576.3143814516766,576.3143814516766,105,12
0.0,0.2,0.1,-177.0910358333391,177.0910358333391,128,13
0.5,0.2,0.1,-177.0910358333391,177.0910358333391,128,13
0.0,0.2,0.3,-180.07540062715702,180.07540062715702,128,13
0.5,0.2,0.3,-180.07540062715702,180.07540062715702,128,13
0.0,0.1,0.1,-180.35989635512294,180.35989635512294,128,13
0.5,0.1,0.1,-180.35989635512294,180.35989635512294,128,13
0.0,0.1,0.3,-183.7284384880163,183.7284384880163,128,13
0.5,0.1,0.3,-183.7284384880163,183.7284384880163,128,13
1.0,0.2,0.1,-190.43456564164958,190.43456564164958,128,13
1.0,0.1,0.1,-190.68645659262356,190.68645659262356,128,13
0.0,0.1,0.0,-194.99157275003384,194.99157275003384,128,13
0.5,0.1,0.0,-194.99157275003384,194.99157275003384,128,13
1.0,0.2,0.3,-196.16376949006127,196.16376949006127,128,13
1.0,0.1,0.3,-198.28974030866067,198.28974030866067,128,13
0.0,0.2,0.0,-208.73012226686197,208.73012226686197,128,13
0.5,0.2,0.0,-208.73012226686197,208.73012226686197,128,13
1.0,0.1,0.0,-218.65732634601545,218.65732634601545,128,13
0.0,0.05,0.3,-236.37155076128963,236.37155076128963,128,13
0.5,0.05,0.3,-236.37155076128963,236.37155076128963,128,13
1.0,0.2,0.0,-250.2820144564128,250.2820144564128,128,13
1.0,0.05,0.3,-254.25246139965785,254.25246139965785,128,13
0.0,0.05,0.1,-271.54030504167577,271.54030504167577,128,13
0.5,0.05,0.1,-271.54030504167577,271.54030504167577,128,13
1.0,0.05,0.1,-285.33953218804976,285.33953218804976,128,13
0.0,0.05,0.0,-844.8040906940372,844.8040906940372,128,13
0.5,0.05,0.0,-844.8040906940372,844.8040906940372,128,13
1.0,0.05,0.0,-873.1643980371416,873.1643980371416,128,13
0.0,0.2,0.1,-430.09676979536295,430.09676979536295,226,14
0.5,0.2,0.1,-430.09676979536295,430.09676979536295,226,14
0.0,0.1,0.1,-430.491167059645,430.491167059645,226,14
0.5,0.1,0.1,-430.491167059645,430.491167059645,226,14
0.0,0.2,0.3,-431.388953880602,431.388953880602,226,14
0.5,0.2,0.3,-431.388953880602,431.388953880602,226,14
0.0,0.1,0.3,-432.45484470335174,432.45484470335174,226,14
0.5,0.1,0.3,-432.45484470335174,432.45484470335174,226,14
1.0,0.1,0.1,-450.7482014101536,450.7482014101536,226,14
1.0,0.2,0.1,-454.08750600641207,454.08750600641207,226,14
1.0,0.1,0.3,-454.1903982739267,454.1903982739267,226,14
1.0,0.2,0.3,-455.41454673556257,455.41454673556257,226,14
0.0,0.1,0.0,-478.6891948934737,478.6891948934737,226,14
0.5,0.1,0.0,-478.6891948934737,478.6891948934737,226,14
0.0,0.2,0.0,-495.4234766838559,495.4234766838559,226,14
0.5,0.2,0.0,-495.4234766838559,495.4234766838559,226,14
0.0,0.05,0.3,-506.8743262168129,506.8743262168129,226,14
0.5,0.05,0.3,-506.8743262168129,506.8743262168129,226,14
1.0,0.05,0.3,-522.8260856367972,522.8260856367972,226,14
1.0,0.1,0.0,-543.8014801633481,543.8014801633481,226,14
0.0,0.05,0.1,-566.02698810059,566.02698810059,226,14
0.5,0.05,0.1,-566.02698810059,566.02698810059,226,14
1.0,0.05,0.1,-576.8470304354225,576.8470304354225,226,14
1.0,0.2,0.0,-579.1150477278592,579.1150477278592,226,14
0.0,0.05,0.0,-1503.0904847863635,1503.0904847863635,226,14
0.5,0.05,0.0,-1503.0904847863635,1503.0904847863635,226,14
1.0,0.05,0.0,-1510.987037488007,1510.987037488007,226,14
0.0,0.2,0.3,-203.44566427572047,203.44566427572047,126,15
0.5,0.2,0.3,-203.44566427572047,203.44566427572047,126,15
0.0,0.1,0.3,-204.09775379461072,204.09775379461072,126,15
0.5,0.1,0.3,-204.09775379461072,204.09775379461072,126,15
0.0,0.1,0.1,-208.85186794505395,208.85186794505395,126,15
0.5,0.1,0.1,-208.85186794505395,208.85186794505395,126,15
0.0,0.2,0.1,-209.94141484360145,209.94141484360145,126,15
0.5,0.2,0.1,-209.94141484360145,209.94141484360145,126,15
1.0,0.2,0.3,-227.1500159703689,227.1500159703689,126,15
1.0,0.1,0.3,-228.82754390960264,228.82754390960264,126,15
1.0,0.1,0.1,-233.55521439294267,233.55521439294267,126,15
1.0,0.2,0.1,-233.75028452748427,233.75028452748427,126,15
0.0,0.05,0.3,-234.94425151463278,234.94425151463278,126,15
