pruning_thresh,gamma,lapse_rate,region_preserve,color_preserve,nll,ll,n_actions,eval_index,task_id
0.76708984375,0.22938964843749998,8.789062500000333e-05,0.0,0.0,1377.918030266655,-1377.918030266655,599,10,7
0.00208129584789285,0.12611220955848693,0.19047287240624428,0.0,0.0,1249.514420151341,-1249.514420151341,567,74,8
0.0042297333478928945,0.12570205330848694,0.19047287240624428,0.0,0.0,1249.514420151341,-1249.514420151341,567,77,8
0.00208129584789285,0.12529189705848692,0.19047287240624428,0.0,0.0,1249.514420151341,-1249.514420151341,567,78,8
0.00208129584789285,0.12570205330848694,0.19047287240624428,0.0,0.0,1249.514420151341,-1249.514420151341,567,70,8
5.340576171963818e-06,0.13838943481445312,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,42,8
5.340576171963818e-06,0.13182693481445312,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,51,8
0.017192840576171986,0.12526443481445312,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,59,8
5.340576171963818e-06,0.1285456848144531,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,56,8
0.06875534057617194,0.12526443481445312,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,39,8
0.03438034057617201,0.12526443481445312,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,48,8
5.340576171963818e-06,0.1269050598144531,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,65,8
0.00859909057617192,0.12526443481445312,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,68,8
5.340576171963818e-06,0.12526443481445312,0.19053756713867187,0.0,0.0,1249.5144212381429,-1249.5144212381429,567,36,8
0.0022027787752451067,0.1258508857199922,0.19055451434105636,0.0,0.0,1249.5144217964557,-1249.5144217964557,567,79,8
0.002426545321941531,0.12630840532481669,0.19057887479662894,0.0,0.0,1249.5144227979297,-1249.5144227979297,567,73,8
9.536743172944284e-08,0.12626399040222167,0.1903425884246826,0.0,0.0,1249.5144229896055,-1249.5144229896055,567,63,8
0.04485607147216808,0.1265814208984375,0.19058403015136718,0.0,0.0,1249.5144230399462,-1249.5144230399462,567,45,8
0.0071224905550481,0.12630222037434577,0.1902444940805435,0.0,0.0,1249.5144295638906,-1249.5144295638906,567,72,8
0.010982103645801655,0.12657559268176555,0.19017270155251026,0.0,0.0,1249.5144367934677,-1249.5144367934677,567,71,8
0.00208129584789285,0.12570205330848694,0.1899064661562443,0.0,0.0,1249.5144814698672,-1249.5144814698672,567,75,8
0.00208129584789285,0.12570205330848694,0.19103927865624426,0.0,0.0,1249.514485779286,-1249.514485779286,567,76,8
9.536743172944284e-08,0.12696714401245116,0.18978046894073486,0.0,0.0,1249.5145124385613,-1249.5145124385613,567,55,8
0.0018618822097778986,0.12672972202301025,0.18969971179962158,0.0,0.0,1249.5145356122162,-1249.5145356122162,567,62,8
0.0006642699241639072,0.12594290494918822,0.1914046001434326,0.0,0.0,1249.5145951392208,-1249.5145951392208,567,64,8
0.01895824670791635,0.126884206533432,0.19143104672431946,0.0,0.0,1249.5146050903963,-1249.5146050903963,567,61,8
0.05867614746093763,0.12539661407470704,0.1889251899719238,0.0,0.0,1249.5148901658506,-1249.5148901658506,567,44,8
1.1444091797541134e-06,0.1254318618774414,0.19252054214477538,0.0,0.0,1249.5152526708198,-1249.5152526708198,567,46,8
5.340576171963818e-06,0.12526443481445312,0.18827194213867188,0.0,0.0,1249.5153763647454,-1249.5153763647454,567,67,8
0.0009547233581543857,0.1275325107574463,0.18818039894104005,0.0,0.0,1249.5154582457205,-1249.5154582457205,567,54,8
5.340576171963818e-06,0.12526443481445312,0.19280319213867186,0.0,0.0,1249.5154961509259,-1249.5154961509259,567,66,8
0.01338481903076183,0.12820502281188964,0.1875271511077881,0.0,0.0,1249.5161410785572,-1249.5161410785572,567,53,8
9.536743172944284e-08,0.13002218723297118,0.18620115756988526,0.0,0.0,1249.5180621484146,-1249.5180621484146,567,52,8
5.340576171963818e-06,0.12526443481445312,0.18600631713867188,0.0,0.0,1249.51840525662,-1249.51840525662,567,58,8
5.340576171963818e-06,0.12526443481445312,0.19506881713867186,0.0,0.0,1249.5185589425957,-1249.5185589425957,567,57,8
0.018460083007812544,0.12635711669921873,0.18544433593749998,0.0,0.0,1249.5194827810706,-1249.5194827810706,567,28,8
0.15596008300781256,0.12635711669921873,0.18544433593749998,0.0,0.0,1249.5194827810706,-1249.5194827810706,567,32,8
5.340576171963818e-06,0.12526443481445312,0.19960006713867187,0.0,0.0,1249.530486919595,-1249.530486919595,567,47,8
5.340576171963818e-06,0.12526443481445312,0.18147506713867187,0.0,0.0,1249.5308675300057,-1249.5308675300057,567,49,8
0.007054901123046964,0.13652130126953124,0.20069305419921873,0.0,0.0,1249.5344952877324,-1249.5344952877324,567,37,8
0.15058898925781256,0.1389117431640625,0.2014984130859375,0.0,0.0,1249.5377248857862,-1249.5377248857862,567,27,8
0.008223533630371205,0.13280025482177735,0.2038884925842285,0.0,0.0,1249.5486715128707,-1249.5486715128707,567,43,8
5.340576171963818e-06,0.12526443481445312,0.20866256713867187,0.0,0.0,1249.5765000854242,-1249.5765000854242,567,38,8
0.20285644531250008,0.12572265624999998,0.18763916015624998,0.0,0.0,1249.580144752972,-1249.580144752972,567,15,8
5.340576171963818e-06,0.12526443481445312,0.17241256713867187,0.0,0.0,1249.5827938681223,-1249.5827938681223,567,40,8
0.018460083007812544,0.12635711669921873,0.2216943359375,0.0,0.0,1249.6907460525529,-1249.6907460525529,567,31,8
0.11594543457031259,0.13506011962890624,0.224207763671875,0.0,0.0,1249.7188876148086,-1249.7188876148086,567,26,8
0.018460083007812544,0.12635711669921873,0.1491943359375,0.0,0.0,1249.903396881977,-1249.903396881977,567,33,8
5.340576171963818e-06,0.12198318481445311,0.19053756713867187,0.0,0.0,1250.0845937587878,-1250.0845937587878,567,60,8
5.340576171963818e-06,0.11870193481445311,0.19053756713867187,0.0,0.0,1250.0845937587878,-1250.0845937587878,567,50,8
5.340576171963818e-06,0.12362380981445312,0.19053756713867187,0.0,0.0,1250.0845937587878,-1250.0845937587878,567,69,8
5.340576171963818e-06,0.11213943481445313,0.19053756713867187,0.0,0.0,1250.0845937587878,-1250.0845937587878,567,41,8
0.11011276245117196,0.12126380920410156,0.19641403198242186,0.0,0.0,1250.088995591998,-1250.088995591998,567,34,8
0.016269683837890736,0.12000770568847655,0.17786422729492188,0.0,0.0,1250.1225982532285,-1250.1225982532285,567,35,8
0.1582763671875001,0.189219970703125,0.189515380859375,0.0,0.0,1250.2919741940232,-1250.2919741940232,567,12,8
0.09865722656250009,0.119544677734375,0.1596728515625,0.0,0.0,1250.3055240185736,-1250.3055240185736,567,19,8
0.20285644531250008,0.17822265625,0.18763916015624998,0.0,0.0,1250.3672460693672,-1250.3672460693672,567,24,8
