round,rep,step,region,center_dist
15,37,4,36,1.7720045146669352
15,37,5,5,2.7950849718747373
15,37,6,7,2.850438562747845
15,37,7,17,6.643241156335098
15,38,1,3,7.516648189186454
15,38,2,27,7.300684899377592
15,38,3,32,10.124228365658292
15,38,4,42,5.656854249492381
15,38,5,24,6.987131027825369
15,38,6,14,4.580392996239515
15,38,7,23,9.257429448826494
15,38,8,31,6.519202405202649
15,38,9,3,7.516648189186454
15,38,10,20,9.192388155425116
15,38,11,10,8.96172416446746
15,39,1,3,7.516648189186454
15,39,2,27,7.300684899377592
15,39,3,32,10.124228365658292
15,39,4,42,5.656854249492381
15,39,5,24,6.987131027825369
15,39,6,44,5.602578771323871
15,39,7,23,9.257429448826494
15,39,8,31,6.519202405202649
15,39,9,20,9.192388155425116
15,40,1,3,7.516648189186454
15,40,2,2,7.433034373659253
15,40,3,27,7.300684899377592
15,40,4,14,4.580392996239515
15,40,5,42,5.656854249492381
15,40,6,2,7.433034373659253
15,40,7,44,5.602578771323871
15,41,1,3,7.516648189186454
15,41,2,2,7.433034373659253
15,42,1,14,4.580392996239515
15,42,2,7,2.850438562747845
15,42,3,16,4.844813951249544
15,42,4,44,5.602578771323871
15,42,5,5,2.7950849718747373
15,42,6,22,5.06951674225463
15,42,7,40,5.169354139756941
15,42,8,17,6.643241156335098
15,42,9,12,2.948634335492355
15,42,10,13,9.261816776421352
15,42,11,9,5.038738819276991
15,43,1,27,7.300684899377592
15,43,2,21,8.681077762070277
15,43,3,10,8.96172416446746
15,43,4,39,10.124228365658292
15,44,1,27,7.300684899377592
15,44,2,10,8.96172416446746
15,44,3,16,4.844813951249544
15,44,4,3,7.516648189186454
15,44,5,8,1.5
15,44,6,27,7.300684899377592
15,44,7,12,2.948634335492355
15,44,8,24,6.987131027825369
15,44,9,18,4.110960958218893
15,44,10,31,6.519202405202649
15,44,11,15,4.362084109434133
15,45,1,27,7.300684899377592
15,45,2,10,8.96172416446746
15,45,3,16,4.844813951249544
15,45,4,39,10.124228365658292
15,45,5,8,1.5
15,45,6,5,2.7950849718747373
15,45,7,7,2.850438562747845
15,45,8,17,6.643241156335098
15,45,9,14,4.580392996239515
15,45,10,13,9.261816776421352
15,46,1,14,4.580392996239515
15,46,2,33,2.9107081994288304
15,46,3,8,1.5
15,46,4,5,2.7950849718747373
15,46,5,6,4.219662967057387
15,46,6,36,1.7720045146669352
15,46,7,8,1.5
15,47,1,14,4.580392996239515
15,47,2,33,2.9107081994288304
15,47,3,5,2.7950849718747373
15,47,4,7,2.850438562747845
15,47,5,17,6.643241156335098
15,47,6,35,4.031128874149275
15,47,7,1,5.525509026325086
15,47,8,5,2.7950849718747373
15,48,1,14,4.580392996239515
15,48,2,7,2.850438562747845
15,48,3,16,4.844813951249544
15,48,4,44,5.602578771323871
15,48,5,5,2.7950849718747373
15,48,6,22,5.06951674225463
15,48,7,40,5.169354139756941
15,48,8,17,6.643241156335098
15,48,9,1,5.525509026325086
15,49,1,14,4.580392996239515
15,49,2,7,2.850438562747845
15,49,3,16,4.844813951249544
15,49,4,44,5.602578771323871
15,49,5,35,4.031128874149275
15,49,6,22,5.06951674225463
15,49,7,40,5.169354139756941
15,49,8,4,4.031128874149275
15,49,9,31,6.519202405202649
15,49,10,20,9.192388155425116
15,50,1,3,7.516648189186454
15,50,2,10,8.96172416446746
15,50,3,39,10.124228365658292
15,51,1,24,6.987131027825369
15,51,2,21,8.681077762070277
15,51,3,10,8.96172416446746
15,51,4,3,7.516648189186454
15,52,1,14,4.580392996239515
15,52,2,7,2.850438562747845
15,52,3,16,4.844813951249544
15,52,4,44,5.602578771323871
15,52,5,35,4.031128874149275
15,52,6,22,5.06951674225463
15,52,7,40,5.169354139756941
15,52,8,4,4.031128874149275
15,53,1,14,4.580392996239515
15,53,2,7,2.850438562747845
15,53,3,16,4.844813951249544
15,53,4,44,5.602578771323871
15,53,5,35,4.031128874149275
15,53,6,22,5.06951674225463
15,53,7,40,5.169354139756941
15,53,8,17,6.643241156335098
15,53,9,13,9.261816776421352
15,54,1,27,7.300684899377592
15,54,2,3,7.516648189186454
15,54,3,14,4.580392996239515
15,54,4,10,8.96172416446746
15,54,5,42,5.656854249492381
15,54,6,39,10.124228365658292
15,55,1,3,7.516648189186454
15,55,2,27,7.300684899377592
15,55,3,32,10.124228365658292
15,55,4,42,5.656854249492381
15,55,5,24,6.987131027825369
15,55,6,14,4.580392996239515
15,55,7,23,9.257429448826494
15,55,8,3,7.516648189186454
15,55,9,10,8.96172416446746
15,56,1,3,7.516648189186454
15,56,2,10,8.96172416446746
15,56,3,21,8.681077762070277
15,57,1,3,7.516648189186454
15,57,2,27,7.300684899377592
15,57,3,32,10.124228365658292
15,57,4,42,5.656854249492381
15,57,5,24,6.987131027825369
15,57,6,44,5.602578771323871
15,57,7,16,4.844813951249544
15,57,8,20,9.192388155425116
15,57,9,8,1.5
15,57,10,5,2.7950849718747373
15,58,1,24,6.987131027825369
15,58,2,21,8.681077762070277
15,58,3,31,6.519202405202649
15,58,4,10,8.96172416446746
15,58,5,26,7.648529270389177
15,58,6,3,7.516648189186454
15,59,1,3,7.516648189186454
15,59,2,10,8.96172416446746
15,59,3,39,10.124228365658292
15,60,1,14,4.580392996239515
15,60,2,7,2.850438562747845
15,60,3,16,4.844813951249544
15,60,4,44,5.602578771323871
15,60,5,35,4.031128874149275
15,60,6,22,5.06951674225463
15,60,7,42,5.656854249492381
15,60,8,17,6.643241156335098
15,60,9,2,7.433034373659253
15,60,10,13,9.261816776421352
15,61,1,3,7.516648189186454
15,61,2,2,7.433034373659253
15,62,1,14,4.580392996239515
15,62,2,27,7.300684899377592
15,62,3,42,5.656854249492381
15,62,4,24,6.987131027825369
15,62,5,2,7.433034373659253
15,62,6,21,8.681077762070277
15,62,7,22,5.06951674225463
15,62,8,32,10.124228365658292
15,62,9,10,8.96172416446746
15,62,10,10,8.96172416446746
15,62,11,21,8.681077762070277
15,63,1,24,6.987131027825369
15,63,2,20,9.192388155425116
15,63,3,21,8.681077762070277
15,63,4,10,8.96172416446746
15,63,5,3,7.516648189186454
15,64,1,14,4.580392996239515
15,64,2,33,2.9107081994288304
15,64,3,8,1.5
15,64,4,5,2.7950849718747373
15,64,5,6,4.219662967057387
15,64,6,36,1.7720045146669352
15,64,7,8,1.5
15,65,1,3,7.516648189186454
15,65,2,32,10.124228365658292
15,65,3,42,5.656854249492381
15,65,4,14,4.580392996239515
15,65,5,3,7.516648189186454
15,65,6,10,8.96172416446746
15,65,7,32,10.124228365658292
15,66,1,14,4.580392996239515
15,66,2,7,2.850438562747845
15,66,3,16,4.844813951249544
15,66,4,44,5.602578771323871
15,66,5,5,2.7950849718747373
15,66,6,22,5.06951674225463
15,66,7,40,5.169354139756941
15,66,8,17,6.643241156335098
15,66,9,12,2.948634335492355
15,66,10,13,9.261816776421352
15,66,11,9,5.038738819276991
15,67,1,27,7.300684899377592
15,67,2,3,7.516648189186454
15,67,3,14,4.580392996239515
15,67,4,10,8.96172416446746
15,67,5,33,2.9107081994288304
15,67,6,27,7.300684899377592
15,67,7,5,2.7950849718747373
15,67,8,21,8.681077762070277
15,67,9,6,4.219662967057387
15,67,10,36,1.7720045146669352
15,67,11,10,8.96172416446746
15,68,1,24,6.987131027825369
15,68,2,21,8.681077762070277
15,68,3,31,6.519202405202649
15,68,4,23,9.257429448826494
15,68,5,26,7.648529270389177
15,69,1,24,6.987131027825369
15,69,2,16,4.844813951249544
15,69,3,20,9.192388155425116
15,69,4,8,1.5
15,69,5,5,2.7950849718747373
15,69,6,7,2.850438562747845
15,69,7,17,6.643241156335098
15,69,8,14,4.580392996239515
15,69,9,1,5.525509026325086
15,70,1,14,4.580392996239515
15,70,2,42,5.656854249492381
15,70,3,2,7.433034373659253
15,70,4,3,7.516648189186454
15,70,5,10,8.96172416446746
15,71,1,27,7.300684899377592
15,71,2,3,7.516648189186454
15,71,3,14,4.580392996239515
15,71,4,10,8.96172416446746
15,71,5,42,5.656854249492381
15,71,6,27,7.300684899377592
15,71,7,24,6.987131027825369
15,71,8,21,8.681077762070277
15,71,9,31,6.519202405202649
15,72,1,14,4.580392996239515
15,72,2,7,2.850438562747845
15,72,3,16,4.844813951249544
15,72,4,44,5.602578771323871
15,72,5,5,2.7950849718747373
15,72,6,22,5.06951674225463
15,72,7,40,5.169354139756941
15,72,8,17,6.643241156335098
15,72,9,13,9.261816776421352
15,73,1,14,4.580392996239515
15,73,2,33,2.9107081994288304
15,73,3,8,1.5
15,73,4,5,2.7950849718747373
15,73,5,6,4.219662967057387
15,73,6,36,1.7720045146669352
15,73,7,8,1.5
15,74,1,3,7.516648189186454
15,74,2,2,7.433034373659253
15,75,1,3,7.516648189186454
15,75,2,32,10.124228365658292
15,75,3,42,5.656854249492381
15,75,4,44,5.602578771323871
15,76,1,14,4.580392996239515
15,76,2,33,2.9107081994288304
15,76,3,8,1.5
15,76,4,36,1.7720045146669352
15,76,5,5,2.7950849718747373
15,76,6,7,2.850438562747845
15,76,7,17,6.643241156335098
15,77,1,3,7.516648189186454
15,77,2,2,7.433034373659253
15,78,1,14,4.580392996239515
15,78,2,33,2.9107081994288304
15,78,3,5,2.7950849718747373
15,78,4,7,2.850438562747845
15,78,5,17,6.643241156335098
15,78,6,35,4.031128874149275
15,78,7,1,5.525509026325086
15,78,8,4,4.031128874149275
15,79,1,14,4.580392996239515
15,79,2,27,7.300684899377592
15,79,3,42,5.656854249492381
15,79,4,24,6.987131027825369
15,79,5,2,7.433034373659253
15,79,6,16,4.844813951249544
15,79,7,20,9.192388155425116
15,79,8,32,10.124228365658292
15,79,9,22,5.06951674225463
15,79,10,10,8.96172416446746
15,80,1,14,4.580392996239515
15,80,2,33,2.9107081994288304
15,80,3,8,1.5
15,80,4,36,1.7720045146669352
15,80,5,5,2.7950849718747373
15,80,6,6,4.219662967057387
15,80,7,8,1.5
15,81,1,24,6.987131027825369
15,81,2,16,4.844813951249544
15,81,3,31,6.519202405202649
15,81,4,8,1.5
15,81,5,26,7.648529270389177
15,81,6,5,2.7950849718747373
15,81,7,7,2.850438562747845
15,81,8,17,6.643241156335098
15,81,9,35,4.031128874149275
15,81,10,1,5.525509026325086
15,82,1,27,7.300684899377592
15,82,2,21,8.681077762070277
15,82,3,10,8.96172416446746
15,82,4,39,10.124228365658292
15,83,1,14,4.580392996239515
15,83,2,27,7.300684899377592
15,83,3,33,2.9107081994288304
15,83,4,21,8.681077762070277
15,83,5,8,1.5
15,83,6,23,9.257429448826494
15,83,7,36,1.7720045146669352
15,83,8,5,2.7950849718747373
15,83,9,7,2.850438562747845
15,83,10,17,6.643241156335098
15,84,1,14,4.580392996239515
15,84,2,33,2.9107081994288304
15,84,3,5,2.7950849718747373
15,84,4,6,4.219662967057387
15,84,5,36,1.7720045146669352
15,85,1,3,7.516648189186454
15,85,2,32,10.124228365658292
15,85,3,42,5.656854249492381
15,85,4,44,5.602578771323871
15,86,1,27,7.300684899377592
15,86,2,3,7.516648189186454
15,86,3,14,4.580392996239515
15,86,4,2,7.433034373659253
15,86,5,42,5.656854249492381
15,86,6,44,5.602578771323871
15,86,7,14,4.580392996239515
15,86,8,27,7.300684899377592
15,87,1,14,4.580392996239515
15,87,2,42,5.656854249492381
15,87,3,3,7.516648189186454
15,87,4,10,8.96172416446746
15,88,1,14,4.580392996239515
15,88,2,33,2.9107081994288304
15,88,3,8,1.5
15,88,4,5,2.7950849718747373
15,88,5,7,2.850438562747845
15,88,6,17,6.643241156335098
15,88,7,1,5.525509026325086
15,89,1,14,4.580392996239515
15,89,2,7,2.850438562747845
15,89,3,16,4.844813951249544
15,89,4,44,5.602578771323871
15,89,5,35,4.031128874149275
15,89,6,22,5.06951674225463
15,89,7,42,5.656854249492381
15,89,8,4,4.031128874149275
15,89,9,24,6.987131027825369
15,89,10,3,7.516648189186454
15,89,11,20,9.192388155425116
15,89,12,2,7.433034373659253
15,90,1,27,7.300684899377592
15,90,2,10,8.96172416446746
15,90,3,16,4.844813951249544
15,90,4,39,10.124228365658292
15,90,5,8,1.5
15,90,6,12,2.948634335492355
15,90,7,36,1.7720045146669352
15,90,8,5,2.7950849718747373
15,91,1,3,7.516648189186454
15,91,2,10,8.96172416446746
15,92,1,14,4.580392996239515
15,92,2,7,2.850438562747845
15,92,3,16,4.844813951249544
15,92,4,44,5.602578771323871
15,92,5,5,2.7950849718747373
15,92,6,22,5.06951674225463
15,92,7,40,5.169354139756941
15,92,8,17,6.643241156335098
15,92,9,13,9.261816776421352
15,93,1,3,7.516648189186454
15,93,2,27,7.300684899377592
15,93,3,32,10.124228365658292
15,93,4,42,5.656854249492381
15,93,5,24,6.987131027825369
15,93,6,14,4.580392996239515
15,93,7,23,9.257429448826494
15,93,8,31,6.519202405202649
15,93,9,3,7.516648189186454
15,93,10,20,9.192388155425116
15,93,11,10,8.96172416446746
15,94,1,3,7.516648189186454
15,94,2,10,8.96172416446746
15,95,1,14,4.580392996239515
15,95,2,7,2.850438562747845
15,95,3,16,4.844813951249544
15,95,4,44,5.602578771323871
15,95,5,35,4.031128874149275
15,95,6,22,5.06951674225463
15,95,7,40,5.169354139756941
15,95,8,17,6.643241156335098
15,95,9,24,6.987131027825369
15,95,10,13,9.261816776421352
15,95,11,20,9.192388155425116
15,96,1,3,7.516648189186454
15,96,2,10,8.96172416446746
15,97,1,3,7.516648189186454
15,97,2,2,7.433034373659253
15,97,3,27,7.300684899377592
15,97,4,14,4.580392996239515
15,97,5,42,5.656854249492381
15,97,6,44,5.602578771323871
15,97,7,14,4.580392996239515
15,98,1,14,4.580392996239515
15,98,2,27,7.300684899377592
15,98,3,33,2.9107081994288304
15,98,4,21,8.681077762070277
15,98,5,8,1.5
15,98,6,23,9.257429448826494
15,98,7,5,2.7950849718747373
15,98,8,7,2.850438562747845
15,98,9,17,6.643241156335098
15,98,10,13,9.261816776421352
15,99,1,24,6.987131027825369
15,99,2,16,4.844813951249544
15,99,3,20,9.192388155425116
15,99,4,23,9.257429448826494
15,99,5,8,1.5
15,99,6,5,2.7950849718747373
15,99,7,7,2.850438562747845
15,99,8,17,6.643241156335098
15,99,9,14,4.580392996239515
15,99,10,13,9.261816776421352
16,0,1,6,2.793842435706701
16,0,2,1,1.4212670403551897
16,0,3,21,5.294126724756197
16,0,4,25,4.9908078770181215
16,0,5,38,6.3879226322455995
16,0,6,33,3.5355339059327378
16,0,7,6,2.793842435706701
16,0,8,1,1.4212670403551897
16,0,9,33,3.5355339059327378
16,1,1,28,4.338955013853554
16,1,2,6,2.793842435706701
16,1,3,25,4.9908078770181215
16,1,4,1,1.4212670403551897
16,1,5,6,2.793842435706701
16,1,6,28,4.338955013853554
16,2,1,41,2.1213203435596424
16,2,2,42,3.5355339059327378
16,2,3,28,4.338955013853554
16,2,4,6,2.793842435706701
16,2,5,38,6.3879226322455995
16,2,6,24,8.860022573334675
16,3,1,26,8.0
16,3,2,24,8.860022573334675
16,4,1,4,7.112076535939503
16,4,2,13,5.79672673293528
16,4,3,22,10.062305898749054
16,5,1,25,4.9908078770181215
16,5,2,1,1.4212670403551897
16,6,1,4,7.112076535939503
16,6,2,11,8.514693182963201
16,7,1,26,8.0
16,7,2,38,6.3879226322455995
16,7,3,43,8.403716379054675
16,7,4,21,5.294126724756197
16,8,1,41,2.1213203435596424
16,8,2,5,1.3437096247164246
16,8,3,6,2.793842435706701
16,8,4,23,4.146550078199998
16,8,5,25,4.9908078770181215
16,8,6,35,3.5355339059327378
16,8,7,33,3.5355339059327378
16,8,8,0,6.88839603971781
16,8,9,23,4.146550078199998
16,8,10,35,3.5355339059327378
16,9,1,26,8.0
16,9,2,34,9.5524865872714
16,10,1,25,4.9908078770181215
16,10,2,1,1.4212670403551897
16,11,1,41,2.1213203435596424
16,11,2,1,1.4212670403551897
16,11,3,36,2.5927248643506737
16,11,4,25,4.9908078770181215
16,11,5,3,4.006938426723769
16,11,6,15,2.173067468400883
16,11,7,36,2.5927248643506737
16,11,8,9,4.545327270945405
16,12,1,25,4.9908078770181215
16,12,2,19,4.716990566028302
16,12,3,38,6.3879226322455995
16,12,4,43,8.403716379054675
16,12,5,33,3.5355339059327378
16,12,6,21,5.294126724756197
16,13,1,26,8.0
16,13,2,34,9.5524865872714
16,14,1,6,2.793842435706701
16,14,2,38,6.3879226322455995
16,14,3,41,2.1213203435596424
16,14,4,21,5.294126724756197
16,14,5,42,3.5355339059327378
16,14,6,12,6.3860198872224005
16,14,7,38,6.3879226322455995
16,14,8,24,8.860022573334675
16,15,1,25,4.9908078770181215
16,15,2,1,1.4212670403551897
16,15,3,6,2.793842435706701
16,15,4,28,4.338955013853554
16,15,5,41,2.1213203435596424
16,15,6,36,2.5927248643506737
16,16,1,26,8.0
16,16,2,24,8.860022573334675
16,17,1,25,4.9908078770181215
16,17,2,1,1.4212670403551897
16,18,1,4,7.112076535939503
16,18,2,13,5.79672673293528
16,18,3,22,10.062305898749054
16,19,1,25,4.9908078770181215
16,19,2,19,4.716990566028302
16,19,3,38,6.3879226322455995
16,19,4,43,8.403716379054675
16,19,5,4,7.112076535939503
16,19,6,24,8.860022573334675
16,19,7,25,4.9908078770181215
16,19,8,10,9.451957795760595
16,19,9,1,1.4212670403551897
16,19,10,6,2.793842435706701
16,20,1,25,4.9908078770181215
16,20,2,19,4.716990566028302
16,20,3,38,6.3879226322455995
16,20,4,43,8.403716379054675
16,20,5,13,5.79672673293528
16,20,6,21,5.294126724756197
16,20,7,23,4.146550078199998
16,20,8,12,6.3860198872224005
16,20,9,35,3.5355339059327378
16,20,10,14,5.7614128085930805
16,20,11,18,4.5
16,21,1,25,4.9908078770181215
16,21,2,1,1.4212670403551897
16,22,1,25,4.9908078770181215
16,22,2,33,3.5355339059327378
16,23,1,26,8.0
16,23,2,24,8.860022573334675
16,24,1,6,2.793842435706701
16,24,2,38,6.3879226322455995
16,24,3,41,2.1213203435596424
16,24,4,21,5.294126724756197
16,24,5,42,3.5355339059327378
16,24,6,6,2.793842435706701
16,24,7,28,4.338955013853554
16,24,8,31,5.024937810560445
16,25,1,6,2.793842435706701
16,25,2,38,6.3879226322455995
16,25,3,41,2.1213203435596424
16,25,4,21,5.294126724756197
16,25,5,42,3.5355339059327378
16,25,6,12,6.3860198872224005
16,25,7,28,4.338955013853554
16,25,8,31,5.024937810560445
16,26,1,4,7.112076535939503
16,26,2,11,8.514693182963201
16,27,1,41,2.1213203435596424
16,27,2,5,1.3437096247164246
16,27,3,6,2.793842435706701
16,27,4,1,1.4212670403551897
16,27,5,25,4.9908078770181215
16,27,6,23,4.146550078199998
16,27,7,35,3.5355339059327378
16,27,8,0,6.88839603971781
16,28,1,4,7.112076535939503
16,28,2,13,5.79672673293528
16,28,3,22,10.062305898749054
16,29,1,4,7.112076535939503
16,29,2,19,4.716990566028302
16,29,3,43,8.403716379054675
16,29,4,33,3.5355339059327378
16,29,5,25,4.9908078770181215
16,29,6,1,1.4212670403551897
16,29,7,33,3.5355339059327378
16,30,1,25,4.9908078770181215
16,30,2,33,3.5355339059327378
16,31,1,6,2.793842435706701
16,31,2,1,1.4212670403551897
16,31,3,21,5.294126724756197
16,31,4,25,4.9908078770181215
16,31,5,28,4.338955013853554
16,31,6,33,3.5355339059327378
16,31,7,41,2.1213203435596424
16,31,8,5,1.3437096247164246
16,31,9,40,2.1730674684008826
16,32,1,6,2.793842435706701
16,32,2,28,4.338955013853554
16,32,3,41,2.1213203435596424
16,32,4,42,3.5355339059327378
16,32,5,28,4.338955013853554
16,32,6,6,2.793842435706701
16,33,1,4,7.112076535939503
16,33,2,13,5.79672673293528
16,33,3,22,10.062305898749054
16,34,1,41,2.1213203435596424
16,34,2,5,1.3437096247164246
16,34,3,6,2.793842435706701
16,34,4,1,1.4212670403551897
16,34,5,25,4.9908078770181215
16,34,6,23,4.146550078199998
16,34,7,35,3.5355339059327378
16,34,8,0,6.88839603971781
16,35,1,4,7.112076535939503
16,35,2,19,4.716990566028302
16,35,3,43,8.403716379054675
16,35,4,33,3.5355339059327378
16,35,5,23,4.146550078199998
16,35,6,35,3.5355339059327378
16,35,7,37,5.220153254455275
16,35,8,40,2.1730674684008826
16,36,1,26,8.0
16,36,2,38,6.3879226322455995
16,36,3,43,8.403716379054675
16,36,4,21,5.294126724756197
16,36,5,6,2.793842435706701
16,36,6,25,4.9908078770181215
16,36,7,19,4.716990566028302
16,36,8,26,8.0
16,37,1,25,4.9908078770181215
16,37,2,33,3.5355339059327378
16,38,1,25,4.9908078770181215
16,38,2,1,1.4212670403551897
16,38,3,6,2.793842435706701
16,38,4,28,4.338955013853554
16,38,5,41,2.1213203435596424
16,38,6,36,2.5927248643506737
16,39,1,25,4.9908078770181215
16,39,2,19,4.716990566028302
16,39,3,38,6.3879226322455995
16,39,4,43,8.403716379054675
16,39,5,33,3.5355339059327378
16,39,6,21,5.294126724756197
16,40,1,25,4.9908078770181215
16,40,2,19,4.716990566028302
16,40,3,38,6.3879226322455995
16,40,4,43,8.403716379054675
16,40,5,33,3.5355339059327378
16,40,6,24,8.860022573334675
16,40,7,34,9.5524865872714
16,41,1,28,4.338955013853554
16,41,2,6,2.793842435706701
16,41,3,25,4.9908078770181215
16,41,4,33,3.5355339059327378
16,42,1,25,4.9908078770181215
16,42,2,33,3.5355339059327378
16,43,1,25,4.9908078770181215
16,43,2,33,3.5355339059327378
16,44,1,25,4.9908078770181215
16,44,2,19,4.716990566028302
16,44,3,38,6.3879226322455995
16,44,4,43,8.403716379054675
16,44,5,33,3.5355339059327378
16,44,6,21,5.294126724756197
16,44,7,12,6.3860198872224005
16,45,1,4,7.112076535939503
16,45,2,19,4.716990566028302
16,45,3,43,8.403716379054675
16,45,4,13,5.79672673293528
16,46,1,25,4.9908078770181215
16,46,2,1,1.4212670403551897
16,47,1,4,7.112076535939503
16,47,2,13,5.79672673293528
16,47,3,22,10.062305898749054
16,48,1,6,2.793842435706701
16,48,2,38,6.3879226322455995
16,48,3,41,2.1213203435596424
16,48,4,21,5.294126724756197
16,48,5,42,3.5355339059327378
16,48,6,28,4.338955013853554
16,48,7,31,5.024937810560445
16,49,1,26,8.0
16,49,2,24,8.860022573334675
16,50,1,26,8.0
16,50,2,24,8.860022573334675
16,51,1,4,7.112076535939503
16,51,2,13,5.79672673293528
16,51,3,22,10.062305898749054
16,52,1,4,7.112076535939503
16,52,2,19,4.716990566028302
16,52,3,43,8.403716379054675
16,52,4,25,4.9908078770181215
16,52,5,1,1.4212670403551897
16,52,6,6,2.793842435706701
16,52,7,28,4.338955013853554
16,53,1,25,4.9908078770181215
16,53,2,1,1.4212670403551897
16,54,1,28,4.338955013853554
16,54,2,21,5.294126724756197
16,54,3,31,5.024937810560445
16,54,4,6,2.793842435706701
16,54,5,42,3.5355339059327378
16,54,6,25,4.9908078770181215
16,54,7,41,2.1213203435596424
16,54,8,33,3.5355339059327378
16,54,9,6,2.793842435706701
16,54,10,38,6.3879226322455995
16,55,1,25,4.9908078770181215
16,55,2,1,1.4212670403551897
16,55,3,6,2.793842435706701
16,55,4,28,4.338955013853554
16,55,5,41,2.1213203435596424
16,55,6,36,2.5927248643506737
16,56,1,25,4.9908078770181215
16,56,2,1,1.4212670403551897
16,57,1,26,8.0
16,57,2,24,8.860022573334675
16,58,1,4,7.112076535939503
16,58,2,11,8.514693182963201
16,59,1,28,4.338955013853554
16,59,2,6,2.793842435706701
16,59,3,25,4.9908078770181215
16,59,4,1,1.4212670403551897
16,59,5,6,2.793842435706701
16,59,6,28,4.338955013853554
16,60,1,4,7.112076535939503
16,60,2,19,4.716990566028302
16,60,3,43,8.403716379054675
16,60,4,13,5.79672673293528
16,61,1,41,2.1213203435596424
16,61,2,1,1.4212670403551897
16,61,3,36,2.5927248643506737
16,61,4,25,4.9908078770181215
16,61,5,3,4.006938426723769
16,61,6,15,2.173067468400883
16,61,7,36,2.5927248643506737
16,61,8,41,2.1213203435596424
16,62,1,6,2.793842435706701
16,62,2,1,1.4212670403551897
16,62,3,21,5.294126724756197
16,62,4,25,4.9908078770181215
16,62,5,28,4.338955013853554
16,62,6,6,2.793842435706701
16,62,7,41,2.1213203435596424
16,62,8,21,5.294126724756197
16,62,9,36,2.5927248643506737
16,62,10,3,4.006938426723769
16,63,1,4,7.112076535939503
16,63,2,19,4.716990566028302
16,63,3,43,8.403716379054675
16,63,4,13,5.79672673293528
16,64,1,26,8.0
16,64,2,34,9.5524865872714
16,65,1,25,4.9908078770181215
16,65,2,6,2.793842435706701
16,65,3,33,3.5355339059327378
16,66,1,41,2.1213203435596424
16,66,2,1,1.4212670403551897
16,66,3,36,2.5927248643506737
16,66,4,25,4.9908078770181215
16,66,5,3,4.006938426723769
16,66,6,15,2.173067468400883
16,66,7,36,2.5927248643506737
16,66,8,9,4.545327270945405
16,67,1,28,4.338955013853554
16,67,2,6,2.793842435706701
16,67,3,25,4.9908078770181215
16,67,4,33,3.5355339059327378
16,68,1,6,2.793842435706701
16,68,2,38,6.3879226322455995
16,68,3,41,2.1213203435596424
16,68,4,24,8.860022573334675
16,68,5,42,3.5355339059327378
16,68,6,34,9.5524865872714
16,69,1,41,2.1213203435596424
16,69,2,42,3.5355339059327378
16,69,3,28,4.338955013853554
16,69,4,6,2.793842435706701
16,69,5,38,6.3879226322455995
16,69,6,21,5.294126724756197
16,70,1,6,2.793842435706701
16,70,2,1,1.4212670403551897
16,70,3,21,5.294126724756197
16,70,4,25,4.9908078770181215
16,70,5,38,6.3879226322455995
16,70,6,6,2.793842435706701
16,70,7,24,8.860022573334675
16,70,8,1,1.4212670403551897
16,70,9,10,9.451957795760595
16,70,10,25,4.9908078770181215
16,71,1,28,4.338955013853554
16,71,2,6,2.793842435706701
16,71,3,25,4.9908078770181215
16,71,4,1,1.4212670403551897
16,71,5,6,2.793842435706701
16,71,6,28,4.338955013853554
16,72,1,25,4.9908078770181215
16,72,2,33,3.5355339059327378
16,73,1,41,2.1213203435596424
16,73,2,42,3.5355339059327378
16,73,3,9,4.545327270945405
16,74,1,25,4.9908078770181215
16,74,2,1,1.4212670403551897
16,74,3,6,2.793842435706701
16,74,4,28,4.338955013853554
16,74,5,41,2.1213203435596424
16,74,6,36,2.5927248643506737
16,75,1,4,7.112076535939503
16,75,2,13,5.79672673293528
16,75,3,22,10.062305898749054
16,76,1,4,7.112076535939503
16,76,2,19,4.716990566028302
16,76,3,43,8.403716379054675
16,76,4,25,4.9908078770181215
16,76,5,1,1.4212670403551897
16,77,1,28,4.338955013853554
16,77,2,6,2.793842435706701
16,77,3,25,4.9908078770181215
16,77,4,1,1.4212670403551897
16,77,5,6,2.793842435706701
16,77,6,28,4.338955013853554
16,78,1,4,7.112076535939503
16,78,2,11,8.514693182963201
16,79,1,6,2.793842435706701
16,79,2,38,6.3879226322455995
16,79,3,41,2.1213203435596424
16,79,4,21,5.294126724756197
16,79,5,42,3.5355339059327378
16,79,6,12,6.3860198872224005
16,79,7,10,9.451957795760595
16,80,1,25,4.9908078770181215
16,80,2,6,2.793842435706701
16,80,3,33,3.5355339059327378
16,81,1,6,2.793842435706701
16,81,2,1,1.4212670403551897
16,81,3,21,5.294126724756197
16,81,4,25,4.9908078770181215
16,81,5,38,6.3879226322455995
16,81,6,33,3.5355339059327378
16,81,7,6,2.793842435706701
16,81,8,1,1.4212670403551897
16,81,9,33,3.5355339059327378
16,82,1,4,7.112076535939503
16,82,2,19,4.716990566028302
16,82,3,43,8.403716379054675
16,82,4,13,5.79672673293528
16,83,1,4,7.112076535939503
16,83,2,11,8.514693182963201
16,84,1,25,4.9908078770181215
16,84,2,19,4.716990566028302
16,84,3,38,6.3879226322455995
16,84,4,43,8.403716379054675
16,84,5,13,5.79672673293528
16,84,6,24,8.860022573334675
16,84,7,23,4.146550078199998
16,84,8,34,9.5524865872714
