round,rep,n_actions,first_center_dist,last_center_dist,last_minus_first,slope,mean_center_dist,min_center_dist,max_center_dist
2,38,4,3.9228674319799395,4.83620604284897,0.9133386108690309,0.2754671113784257,4.322105484742319,3.9228674319799395,4.83620604284897
2,39,2,2.102379604162864,3.0413812651491097,0.9390016609862455,0.9390016609862455,2.571880434655987,2.102379604162864,3.0413812651491097
2,40,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,41,6,3.9228674319799395,9.300537618869138,5.377670186889198,1.250597559615114,6.913728784978256,3.9228674319799395,9.62405574482982
2,42,4,3.9228674319799395,4.83620604284897,0.9133386108690309,0.2754671113784257,4.322105484742319,3.9228674319799395,4.83620604284897
2,43,2,6.324555320336759,8.980882473343028,2.656327153006269,2.656327153006269,7.652718896839893,6.324555320336759,8.980882473343028
2,44,5,3.9228674319799395,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.9228674319799395,9.300537618869138
2,45,2,2.102379604162864,3.0413812651491097,0.9390016609862455,0.9390016609862455,2.571880434655987,2.102379604162864,3.0413812651491097
2,46,2,3.9228674319799395,6.370371469000942,2.447504037021002,2.447504037021002,5.146619450490441,3.9228674319799395,6.370371469000942
2,47,5,3.9228674319799395,9.300537618869138,5.377670186889198,1.4077994539670484,6.371663393007943,3.9228674319799395,9.300537618869138
2,48,5,2.102379604162864,9.62405574482982,7.521676140666955,1.8366006447226,5.4766698271684175,2.102379604162864,9.62405574482982
2,49,6,6.324555320336759,2.608745973749754,-3.715809346587005,-0.6970447137265257,3.767735104589809,2.102379604162864,6.324555320336759
2,50,2,2.102379604162864,3.0413812651491097,0.9390016609862455,0.9390016609862455,2.571880434655987,2.102379604162864,3.0413812651491097
2,51,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,52,8,2.102379604162864,2.102379604162864,0.0,0.29392452527612667,3.25101153708383,0.3726779962499656,5.60257877132387
2,53,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
2,54,3,6.324555320336759,7.25,0.925444679663241,0.4627223398316205,7.030401169841071,6.324555320336759,7.516648189186454
